[44, 10539, 142, 113, 67, 181, 15578, 2702, 188, 183, 11190, 11907, 566, 11189, 13979, 9920, 2863, 19411, 15237, 2941, 4474, 17778, 168, 8681, 154, 11977, 14742, 16883, 10074, 17552, 365, 346, 12745, 402, 13291, 18047, 10082, 79, 15830, 7375, 5149, 5222, 11913, 16117, 5203, 14841, 10638, 9180, 19569, 3890, 18001, 10944, 16841, 10719, 10386, 1266, 11040, 3328, 17695, 13666, 15012, 8039, 15712, 12983, 17041, 7875, 8408, 18449, 6447, 7679, 13671, 14482, 4520, 14883, 16810, 16619, 453, 704, 14235, 7438, 7334, 7559, 7645, 7708, 8711, 11303, 11300, 8805, 6872, 8799, 9246, 9262, 13678, 9238, 10248, 11495, 9320, 9059, 15014, 12030, 13937, 2660, 2544, 2597, 19283, 17156, 3014, 16259, 4091, 19331, 5124, 17658, 12016, 19336, 18391, 10257, 6039, 11783, 5829, 6025, 8467, 18124, 15538, 8542, 8550, 853, 18053, 8014, 6716, 13162, 612, 564, 468, 11468, 674, 6480, 13567, 13813, 9260, 6893, 19064, 5500, 13970, 13384, 5480, 1622, 1745, 16888, 1697, 1691, 14067, 700, 8676, 7520, 8432, 3758, 3876, 3527, 17093, 3837, 4423, 4400, 4376, 14426, 3670, 12620, 17493, 16545, 12619, 9184, 6689, 13172, 19391, 6112, 13572, 5802, 5836, 5642, 5638, 11150, 10497, 15817, 10973, 10000, 11924, 10482, 1017, 16486, 1061, 14662, 9444, 16835, 16515, 12706, 16614, 10562, 11723, 5267, 16984, 15792, 6630, 1171, 6495, 19248, 12844, 13505, 10596, 9913, 5354, 6515, 13803, 7819, 7998, 7265, 7833, 5556, 6823, 11725, 5564, 17990, 1159, 1154, 6722, 1169, 719, 14872, 4911, 3441, 4855, 4888, 8736, 15507, 13147, 14221, 9507, 18369, 6139, 15214, 13556, 6137, 15638, 14178, 18550, 6579, 965, 18766, 7165, 6952, 14975, 18214, 6387, 10770, 13540, 11026, 10916, 1219, 19035, 1200, 1185, 12307, 1947, 11167, 11892, 19354, 19644, 6347, 9488, 6340, 17544, 15484, 2404, 2250, 2356, 19101, 2312, 17095, 18382, 2548, 9555, 18482, 15523, 10299, 1351, 1432, 4303, 3260, 3310, 15411, 3355, 2964, 6238, 17927, 15008, 14047, 16321, 14276, 9894, 8884, 17399, 18432, 12752, 15908, 18733, 8971, 13318, 10126, 8188, 14524, 16391, 10125, 5934, 5963, 5926, 17857, 10883, 14308, 14304, 17116, 17308, 8030, 15851, 5779, 15614, 11361, 5699, 12035, 9050, 9048, 9099, 12046, 10147, 11321, 19531, 8719, 8721, 13196, 10377, 9128, 17577, 17714, 15132, 19267, 8809, 13690, 8811, 15092, 14526, 18503, 18469, 17915, 17383, 18465]
[2, 86, 5001, 13062, 139, 2689, 5220, 181, 15473, 12, 5436, 10977, 11873, 5386, 6715, 12684, 9907, 14670, 19038, 2950, 162, 14643, 4441, 17429, 152, 10363, 4443, 16270, 5368, 889, 12776, 14138, 18847, 12782, 245, 18047, 12471, 15531, 7533, 18786, 5163, 5169, 18964, 12343, 15821, 3932, 3776, 11954, 4318, 14746, 5366, 5065, 18006, 6556, 11034, 15461, 1251, 9820, 19215, 12391, 18922, 203, 220, 205, 4973, 18991, 15961, 8292, 8230, 7672, 4480, 13654, 9776, 4520, 12095, 18511, 9606, 16603, 19456, 17034, 17257, 4664, 7654, 14454, 877, 11545, 17835, 596, 11618, 11544, 9251, 14000, 14627, 9730, 2017, 9711, 13320, 10672, 10393, 15904, 19172, 14870, 15340, 2304, 13938, 11999, 9203, 12612, 9208, 9753, 12587, 19643, 11622, 15610, 5123, 18101, 426, 5983, 10253, 10479, 8526, 8577, 8531, 8579, 12510, 960, 648, 745, 753, 775, 722, 714, 12464, 558, 588, 6644, 17323, 9264, 7218, 7230, 19060, 14714, 19089, 3652, 13486, 1810, 12902, 1707, 19761, 1727, 8704, 15587, 8171, 15319, 8673, 12495, 3712, 19268, 3837, 3830, 3514, 4158, 4385, 18963, 4120, 14987, 10707, 9179, 9190, 12619, 11413, 16208, 10348, 10760, 12262, 13450, 5660, 12166, 5651, 5687, 11005, 999, 4738, 19260, 4646, 7975, 17351, 593, 6523, 12238, 6787, 3789, 10957, 9019, 12335, 9669, 15260, 10548, 10553, 15958, 1174, 6485, 19250, 6495, 1176, 6573, 14325, 18242, 10895, 5339, 7852, 7775, 7755, 8084, 7845, 6508, 5532, 5586, 13981, 11025, 13440, 11938, 1161, 7295, 7906, 16670, 4709, 4983, 5008, 4819, 13144, 13027, 9510, 11134, 4368, 16646, 6372, 9635, 6149, 10506, 11059, 16068, 15644, 10166, 10044, 9939, 14758, 18765, 16408, 16791, 16328, 6813, 17190, 6565, 10364, 1206, 10855, 17646, 1181, 18925, 1897, 15824, 13944, 12474, 11196, 6205, 9480, 6283, 11807, 9476, 18712, 12324, 6859, 2053, 2191, 2695, 11921, 2709, 2618, 2738, 13377, 2496, 1396, 4822, 16805, 14802, 17411, 3315, 3121, 6591, 5318, 5290, 17206, 5324, 15788, 8914, 13631, 5674, 18718, 12377, 8980, 16006, 13315, 17840, 11955, 7196, 7864, 8129, 17545, 7376, 19508, 17929, 9391, 6373, 11191, 15970, 7740, 18370, 14311, 15874, 10493, 15322, 5691, 15409, 15923, 19154, 10420, 15258, 19156, 9050, 11321, 8728, 12326, 10835, 8726, 9136, 16126, 15000, 17577, 14335, 8809, 19267, 13690, 7662, 15092, 13723, 14986, 17383, 18556, 8814, 18555, 18465]
[13062, 105, 20, 70, 28, 2598, 8458, 91, 8471, 17215, 17226, 9665, 10919, 11907, 5475, 2831, 9819, 19673, 2847, 18827, 172, 14641, 13184, 4435, 15805, 3644, 14756, 18345, 14752, 4454, 244, 16483, 313, 9830, 322, 7256, 14059, 7609, 7065, 13744, 5179, 5249, 14383, 5192, 12440, 3969, 18739, 3959, 3963, 3892, 17703, 6556, 17705, 12448, 5361, 9456, 16840, 16891, 15763, 1250, 15712, 225, 11329, 4973, 207, 18500, 13728, 14223, 8401, 8263, 18301, 17675, 12091, 11655, 4497, 16592, 19061, 18201, 16332, 9599, 7510, 17541, 8709, 9658, 6719, 17066, 16706, 17291, 16500, 18983, 605, 13177, 9261, 9247, 9243, 16910, 15117, 17460, 12559, 11488, 2605, 16935, 19172, 2631, 2599, 10516, 13300, 16260, 13312, 16503, 18570, 9639, 13365, 14107, 5141, 19698, 18101, 5990, 10257, 426, 12719, 8526, 8588, 8572, 13812, 884, 747, 18987, 798, 802, 509, 733, 14469, 15229, 18726, 13411, 7191, 7207, 19398, 16449, 3675, 5485, 18005, 5484, 13488, 1550, 13260, 1676, 1785, 1662, 15321, 8637, 7778, 8682, 8477, 3666, 2986, 12802, 3590, 10062, 1698, 12070, 10019, 4076, 4230, 8118, 9181, 11445, 15502, 17501, 16212, 18631, 11388, 16204, 6076, 5653, 5632, 5669, 10601, 12172, 9955, 9962, 12505, 5526, 15598, 1145, 1070, 1041, 15383, 19563, 16833, 12691, 9402, 16714, 5917, 5257, 6837, 5276, 5268, 5280, 3848, 9973, 13760, 6776, 12839, 5342, 5329, 6758, 7202, 17983, 7949, 7745, 7926, 13854, 7788, 16610, 16966, 17944, 12447, 5569, 11812, 6722, 15625, 17344, 18544, 4805, 12944, 4761, 4598, 4980, 13143, 8780, 15022, 17685, 13015, 14917, 6126, 15037, 19767, 6252, 16657, 13071, 19357, 8965, 16032, 13255, 11397, 17876, 13254, 5880, 6396, 11334, 6832, 10734, 6513, 7551, 4757, 12307, 13165, 1210, 12475, 1191, 15118, 10807, 19618, 6284, 13091, 6239, 6297, 5703, 2292, 2097, 9386, 8019, 2174, 9555, 12990, 16379, 16788, 2726, 15267, 4605, 2018, 6435, 1382, 13929, 19164, 3410, 3201, 9976, 10958, 5293, 5299, 17234, 5442, 5674, 14295, 13549, 14319, 10224, 11990, 17505, 16419, 13317, 11756, 9990, 8174, 6649, 18572, 7210, 17846, 14774, 5933, 9391, 16582, 10121, 17209, 6516, 7399, 9223, 15313, 9640, 5699, 11355, 16649, 15978, 10568, 9046, 11733, 19577, 16185, 8723, 12903, 14507, 13640, 11459, 9144, 14094, 7037, 10896, 8811, 15092, 12027, 14986, 13690, 7056, 16845, 18556, 15684, 8212, 18471, 18554]
[19311, 16317, 10932, 15, 64, 194, 17214, 13202, 17215, 35, 13962, 12180, 5452, 5466, 11887, 2906, 2807, 14771, 4112, 18647, 4826, 14641, 13208, 18984, 17429, 12257, 14550, 14531, 13233, 4446, 311, 18027, 18316, 18856, 414, 10448, 7248, 6540, 7264, 7246, 5165, 14701, 869, 12440, 14385, 12651, 3974, 14554, 11960, 13136, 5366, 9663, 14372, 16841, 11045, 13328, 9450, 5031, 1253, 15451, 12445, 14374, 228, 7329, 213, 785, 18417, 16075, 13616, 14760, 18290, 15871, 18295, 11235, 14890, 16332, 16593, 10142, 17034, 13259, 17237, 9357, 12419, 6756, 8209, 17426, 11597, 17788, 15123, 18593, 13178, 9251, 9258, 16832, 9246, 9102, 16961, 15905, 11217, 10776, 2655, 12675, 2630, 14365, 2206, 16260, 9326, 15669, 15384, 13304, 19312, 19191, 9383, 19300, 5097, 10076, 5764, 5800, 17486, 17015, 12053, 18784, 8269, 17519, 8050, 7803, 523, 7577, 508, 973, 9871, 11490, 657, 16001, 8029, 7239, 7124, 6661, 16495, 6493, 5491, 3675, 12511, 5504, 18119, 1771, 14339, 1614, 1661, 1563, 8700, 8677, 8435, 13526, 17870, 7970, 16687, 11824, 3772, 3682, 4394, 4271, 3276, 14695, 1595, 14375, 528, 16545, 14985, 12619, 11898, 7453, 13772, 12032, 17531, 5836, 12166, 5615, 5742, 5662, 652, 17115, 983, 10918, 10917, 1140, 10455, 15337, 16014, 1041, 18129, 15024, 12637, 10027, 16714, 11777, 10543, 5276, 1283, 5457, 19249, 3864, 12846, 19248, 1174, 19065, 9926, 18216, 11690, 6696, 7954, 3334, 9798, 13824, 691, 13974, 5556, 10941, 5574, 10016, 18544, 1164, 7295, 7348, 1159, 4609, 4597, 18972, 4696, 4741, 8739, 17815, 8764, 14584, 9384, 6116, 10431, 10433, 13475, 16712, 18549, 7613, 13570, 12949, 15177, 9396, 19371, 17738, 16408, 5771, 6711, 11026, 7341, 9502, 6743, 1190, 4305, 14957, 19230, 1177, 11943, 1933, 10806, 10809, 14033, 9478, 6200, 15877, 11662, 11751, 2000, 2043, 12867, 11565, 11964, 14239, 2734, 2704, 2707, 2696, 1351, 4755, 3331, 14688, 4823, 13932, 14254, 6457, 3142, 5002, 14521, 6237, 5302, 17230, 5323, 8930, 11283, 8535, 8913, 12371, 18761, 18187, 9769, 10792, 18158, 18562, 10269, 7389, 14140, 4974, 5956, 9391, 7132, 5947, 5930, 11772, 9231, 4427, 14292, 9521, 4895, 5697, 15615, 15409, 11361, 18452, 9052, 13865, 18441, 9751, 8725, 8716, 12570, 12326, 12603, 16252, 17880, 9150, 19091, 16030, 16283, 8813, 15132, 19267, 14526, 7056, 12027, 18554, 18474, 18013, 17897, 8212]
[10323, 14162, 2295, 89, 29, 13201, 15499, 16378, 19447, 15578, 11349, 5414, 17061, 12885, 9106, 2914, 13183, 11643, 14439, 18692, 13232, 14641, 167, 13184, 170, 12256, 51, 4464, 14754, 12975, 6786, 306, 18845, 368, 19182, 7370, 18047, 7471, 8035, 506, 15807, 14710, 11910, 5158, 18961, 3937, 18762, 3951, 3990, 18883, 7575, 5538, 6852, 15825, 17225, 10749, 1247, 4205, 6856, 11753, 16781, 218, 203, 213, 216, 8310, 8385, 18084, 8360, 8344, 18281, 13658, 4333, 10120, 15876, 8418, 436, 434, 14235, 442, 268, 12456, 9357, 17541, 14464, 19394, 11542, 290, 17395, 8794, 17378, 323, 9239, 9261, 9742, 15116, 10228, 9103, 18021, 10365, 2681, 10589, 2522, 16935, 9743, 15244, 16502, 3497, 9736, 19205, 16360, 11257, 14115, 16024, 11570, 5985, 5993, 6040, 12155, 18744, 728, 8584, 13736, 8580, 8514, 637, 523, 17256, 809, 908, 492, 541, 582, 479, 715, 7061, 12329, 6862, 6985, 7184, 5483, 5506, 17975, 548, 11814, 18341, 1527, 16925, 1604, 3438, 8646, 8649, 8648, 8652, 13729, 18377, 14652, 16142, 3607, 19052, 4294, 4352, 4290, 4063, 4429, 12620, 14997, 16590, 11013, 17039, 11366, 15247, 11392, 10760, 10504, 5669, 11149, 5742, 17673, 5649, 13977, 10914, 9866, 989, 11897, 16471, 17469, 10617, 17333, 11109, 16828, 18142, 15852, 18140, 16758, 16815, 10563, 5273, 9634, 10544, 7966, 6495, 19233, 13760, 10451, 13507, 5536, 19063, 18216, 18217, 8107, 7681, 8013, 7858, 17823, 5553, 5557, 12332, 17986, 12048, 11928, 720, 18544, 1161, 6606, 13305, 4577, 4797, 13891, 4624, 13017, 9301, 18494, 17476, 17819, 16705, 15760, 16553, 14504, 6162, 10143, 8965, 13071, 18549, 15509, 13158, 10969, 14965, 13155, 5864, 1289, 17971, 6526, 11179, 17687, 1216, 17575, 1207, 14379, 9438, 1920, 1194, 11900, 1891, 14496, 11390, 6321, 11650, 17544, 6284, 2218, 2512, 10260, 16873, 10710, 2724, 1294, 12986, 2768, 2755, 1459, 15257, 1422, 1380, 1453, 3187, 3365, 3102, 3327, 3273, 10370, 11682, 16816, 6238, 5321, 8840, 8903, 13840, 18543, 18919, 18756, 13238, 19720, 18752, 15326, 8560, 11336, 6504, 7366, 10125, 5897, 6984, 11739, 5953, 7259, 18521, 12045, 15036, 18370, 18318, 15923, 15206, 9637, 13102, 15495, 18450, 19137, 14456, 17160, 8349, 18007, 15135, 16172, 14331, 19719, 17649, 17578, 16029, 9165, 19095, 16845, 15092, 19267, 15132, 7056, 14526, 13690, 18464, 18554, 11869, 18465, 18470]
[102, 16203, 13986, 127, 10573, 91, 12, 183, 187, 2689, 5446, 11476, 13960, 5395, 5431, 2848, 2804, 2868, 2826, 9859, 150, 14638, 17778, 161, 13211, 4447, 16902, 9565, 17241, 4446, 303, 14138, 7480, 17148, 12738, 14075, 16372, 8142, 9475, 7573, 5237, 13352, 5235, 5188, 5253, 2024, 2074, 19483, 3895, 3930, 7649, 7385, 7644, 15785, 5361, 17627, 17587, 17564, 10747, 19551, 18922, 17009, 17270, 9649, 210, 8325, 6420, 8426, 8385, 8377, 17942, 14894, 5753, 15435, 17558, 18511, 5063, 6581, 1991, 13997, 8011, 7654, 7708, 7540, 877, 15123, 11542, 15124, 19394, 11597, 14444, 14000, 19383, 9239, 19379, 9087, 17657, 15861, 16854, 10694, 13953, 16134, 15453, 586, 2526, 11999, 17156, 15278, 10009, 18635, 14125, 16742, 15951, 13363, 9383, 12625, 6036, 18103, 6401, 4726, 8577, 8519, 8580, 17376, 8506, 825, 750, 838, 895, 915, 543, 699, 16016, 677, 18579, 7092, 15271, 7088, 7035, 6914, 1192, 5512, 5492, 17408, 5485, 1504, 1810, 1635, 1774, 11607, 7569, 15353, 17872, 14779, 8665, 15594, 3721, 3773, 3604, 19598, 4153, 4081, 4273, 19029, 4334, 9181, 16590, 18731, 16820, 10353, 6052, 7857, 6100, 16993, 16202, 5661, 9802, 5630, 5622, 5688, 983, 12427, 10497, 985, 10973, 17806, 13447, 15373, 19265, 17353, 16830, 9017, 16244, 12565, 9021, 13514, 15506, 10551, 5256, 11031, 6362, 13753, 6775, 19247, 624, 10745, 5521, 5518, 18241, 11000, 7911, 3334, 7794, 7858, 13834, 5551, 12439, 5562, 5564, 16866, 6676, 7295, 15597, 1162, 8120, 4588, 4765, 4669, 17573, 4116, 14214, 6427, 9508, 8767, 14205, 11742, 13672, 15203, 17563, 6709, 16940, 18550, 15509, 6579, 15177, 11065, 15634, 14063, 5846, 10945, 6488, 6839, 13267, 6385, 10909, 9405, 1197, 16977, 18697, 12522, 12833, 1922, 13688, 14496, 1841, 6316, 6259, 6310, 17630, 6263, 19580, 2511, 19653, 12235, 2486, 2724, 16299, 12411, 11163, 2737, 15267, 1397, 1956, 1463, 10298, 11638, 13928, 3405, 3126, 3260, 5289, 11689, 16321, 14047, 16799, 7869, 8883, 11132, 8535, 12381, 9769, 18158, 19169, 14116, 18016, 8165, 18572, 14081, 18294, 9989, 11738, 13692, 9944, 17275, 11299, 9229, 15969, 11232, 7988, 7399, 15964, 5699, 9651, 15409, 11356, 14290, 15693, 9751, 13219, 9745, 12909, 8720, 8729, 12633, 8730, 9157, 9146, 10989, 16030, 13544, 15092, 13723, 16283, 19267, 8813, 14526, 7662, 18472, 18465, 17913, 18466, 18013]
[13980, 86, 16, 13210, 139, 13919, 194, 181, 50, 185, 10303, 10871, 13962, 5393, 10459, 14687, 2890, 2810, 2942, 2887, 36, 14641, 153, 171, 14638, 4446, 9849, 14550, 12019, 15632, 7330, 18312, 4727, 15096, 379, 6868, 9475, 17154, 16371, 7276, 5163, 5236, 16796, 15807, 5212, 18890, 2092, 18711, 2114, 14735, 15121, 18015, 14706, 8199, 7536, 17699, 14020, 1297, 1260, 1256, 16609, 203, 694, 12983, 17087, 16668, 6500, 8267, 8408, 8317, 11675, 14483, 16867, 15935, 14488, 19061, 8409, 704, 385, 425, 10715, 7504, 18577, 7510, 13711, 18475, 11409, 11311, 8800, 15151, 19382, 9240, 13309, 14627, 9256, 19093, 9093, 10206, 10201, 14273, 1837, 14902, 17802, 2543, 2531, 9199, 12567, 15465, 9761, 10423, 12587, 11551, 10199, 10218, 19198, 17012, 6022, 6000, 18767, 5992, 16420, 10133, 17512, 8614, 665, 7713, 15406, 7725, 843, 835, 531, 475, 478, 11511, 14518, 9474, 6931, 11291, 14176, 7129, 5478, 18693, 6496, 13961, 1192, 1491, 6458, 1533, 1625, 1711, 7778, 18981, 7545, 18946, 8665, 3117, 3874, 11854, 19773, 3870, 4197, 13763, 17655, 4150, 4130, 7837, 16008, 17039, 16587, 15139, 7857, 16560, 14856, 16060, 12007, 11740, 5666, 5635, 16465, 5684, 9909, 15492, 1010, 7851, 16326, 1092, 6477, 15383, 6497, 10069, 19296, 15113, 16616, 12562, 9020, 5256, 10544, 18805, 5282, 10137, 13163, 12848, 19294, 1176, 10451, 4970, 6573, 5352, 5342, 16076, 8114, 7949, 7706, 13824, 7717, 13575, 11884, 5540, 5574, 17993, 1169, 8166, 1164, 10443, 1168, 4928, 4820, 4988, 4810, 18995, 9509, 8738, 8733, 8504, 13143, 6129, 9648, 15224, 10457, 6151, 13051, 14178, 19359, 11059, 8964, 5853, 18415, 15999, 16080, 10485, 8003, 6412, 10376, 17680, 6809, 18272, 18569, 18346, 1213, 9438, 2037, 12111, 12832, 19579, 11224, 11749, 6276, 6183, 11779, 6230, 2326, 10762, 18864, 2375, 19652, 14898, 15688, 1789, 6242, 9857, 1423, 1383, 14064, 4551, 1398, 3016, 17374, 3154, 2199, 3362, 5365, 5307, 10717, 6342, 5312, 18432, 8840, 8857, 14505, 18300, 16416, 17877, 18795, 14118, 13339, 8158, 13780, 8137, 14351, 7864, 11641, 5934, 11739, 12916, 5906, 15612, 11663, 17529, 9697, 6417, 15322, 16638, 11363, 15415, 19481, 14261, 10708, 11070, 18438, 13895, 12570, 12903, 12596, 12602, 12576, 11732, 9164, 17581, 14300, 9137, 15092, 15132, 16845, 7056, 13690, 12027, 7662, 17913, 17383, 18464, 11869, 18473]
[10558, 134, 82, 139, 19311, 178, 15651, 13193, 179, 16378, 11878, 10704, 11888, 5436, 17718, 9910, 2897, 2857, 2950, 2797, 162, 14639, 17429, 151, 160, 19416, 4370, 128, 15233, 4438, 342, 257, 7737, 12181, 12746, 17385, 19362, 7434, 19363, 8428, 11911, 18526, 15456, 5228, 15810, 15493, 3746, 19483, 18876, 3955, 15251, 11880, 10396, 5377, 4387, 3328, 1250, 1251, 1267, 6856, 12824, 196, 19343, 13547, 18922, 16691, 8254, 8241, 8390, 8216, 10475, 9710, 13124, 6377, 15881, 9609, 18996, 6588, 16599, 18511, 17238, 7559, 6442, 4734, 13539, 13429, 13636, 15170, 6429, 11544, 9247, 9248, 17378, 9243, 13675, 8862, 17931, 13410, 9120, 12761, 14492, 16308, 2690, 19107, 2678, 13933, 15278, 9326, 18133, 8765, 17651, 17969, 12060, 5139, 11573, 5980, 18099, 10076, 5015, 18095, 12517, 8616, 8579, 8557, 10593, 18807, 769, 12296, 903, 861, 487, 12145, 698, 14497, 510, 6847, 11604, 17320, 16494, 6897, 5483, 13486, 18326, 5504, 5514, 1597, 1649, 1491, 16765, 1658, 13627, 17870, 8703, 15312, 16074, 14539, 3543, 3562, 3566, 9848, 4064, 4071, 4413, 4029, 14384, 15502, 12870, 18017, 9190, 9183, 4843, 10171, 13774, 11301, 6057, 5633, 5773, 13450, 5802, 5636, 8207, 4738, 10334, 10000, 13977, 18062, 1049, 1084, 1146, 3735, 8987, 11424, 10468, 11123, 17603, 13514, 5279, 5274, 10542, 10581, 3864, 19294, 19249, 13760, 13755, 5340, 10381, 6462, 15007, 15314, 691, 8107, 13848, 7795, 17295, 4870, 11025, 17278, 3665, 662, 1161, 15780, 16942, 11104, 6722, 6466, 10436, 4690, 4301, 4606, 14207, 15685, 13015, 9509, 14191, 6155, 17670, 9632, 9635, 11254, 8967, 15646, 13975, 8965, 8961, 5707, 16468, 16406, 10755, 10499, 6779, 16776, 6814, 6651, 18977, 18569, 1190, 1198, 10855, 1201, 1966, 13954, 1897, 12797, 18633, 13241, 5733, 6339, 4485, 13239, 17947, 2255, 2392, 12864, 18039, 13643, 2769, 2764, 2618, 2717, 2333, 12085, 1305, 15641, 1315, 2994, 3175, 3239, 3372, 17416, 5286, 15788, 11682, 10329, 4717, 8946, 15071, 14313, 8838, 8910, 14153, 10693, 8975, 19169, 14130, 7864, 18564, 8123, 8153, 8156, 17441, 9497, 17846, 17968, 5955, 9230, 18436, 16992, 11223, 11238, 13829, 19493, 15205, 9224, 4895, 15977, 14988, 4767, 8349, 14259, 8719, 6633, 12911, 8723, 8731, 17582, 9133, 5593, 9169, 9682, 16283, 13723, 8813, 8809, 15132, 16845, 19267, 17915, 18503, 18466, 11869, 18467]
[18, 11029, 105, 526, 124, 187, 189, 22, 186, 178, 11175, 12435, 13988, 12241, 5616, 2926, 14367, 19275, 9817, 2803, 158, 159, 15230, 19074, 14640, 16288, 19416, 5041, 13707, 10322, 7260, 12413, 292, 7278, 18418, 847, 7448, 7461, 7310, 6868, 5200, 5149, 5155, 2278, 5208, 3988, 3981, 14734, 3724, 3889, 14706, 7644, 17707, 15823, 17046, 16766, 1262, 12790, 10723, 12884, 955, 10161, 14374, 201, 220, 8395, 7782, 8312, 9934, 15081, 11138, 17362, 12753, 17424, 14480, 11811, 1991, 13259, 17447, 704, 6442, 12425, 6719, 13273, 11877, 290, 13394, 8802, 14762, 8799, 9730, 9247, 13309, 9240, 9238, 15861, 10407, 16195, 8952, 9073, 16801, 16935, 10709, 9743, 19306, 11248, 12147, 10516, 11210, 11279, 18391, 19303, 9370, 19336, 18162, 19787, 5983, 15354, 15728, 11767, 8249, 17456, 15941, 14085, 12294, 792, 13987, 7700, 898, 858, 16539, 474, 19634, 715, 13924, 899, 16532, 6965, 10652, 7124, 5591, 15120, 18051, 19089, 18119, 12910, 1611, 1673, 1613, 19352, 11127, 13620, 15587, 19282, 8656, 3720, 3635, 14632, 3522, 3884, 4146, 4123, 8189, 3803, 4395, 10353, 13536, 15002, 12870, 9195, 6093, 13572, 6110, 16644, 7254, 5644, 5653, 13512, 5635, 5630, 14291, 11924, 10940, 11865, 15598, 7530, 9972, 9368, 17451, 9954, 10468, 18143, 15853, 9683, 11017, 10547, 6837, 17227, 5408, 11031, 7966, 3847, 19248, 13755, 9973, 5354, 10332, 5334, 16988, 9926, 8074, 13824, 10876, 7972, 7816, 15171, 3024, 12439, 5592, 11352, 15597, 11935, 10444, 11812, 7906, 18995, 6453, 7300, 4989, 4798, 9301, 4289, 13853, 14212, 6427, 9501, 13529, 18250, 5004, 10526, 14083, 13570, 970, 8963, 12950, 5840, 15485, 11624, 13496, 17751, 19435, 11722, 6807, 6463, 16490, 4757, 4947, 13762, 18566, 1189, 1944, 15156, 10805, 15149, 13947, 6295, 14160, 15001, 14425, 6246, 2324, 18361, 11505, 6683, 14603, 12989, 6251, 2733, 16298, 18482, 18604, 14336, 1319, 1338, 1422, 3168, 3019, 3250, 11638, 3477, 5305, 11727, 15790, 17932, 16974, 17593, 14267, 14296, 17407, 15815, 13560, 17140, 13274, 19169, 9754, 8147, 12508, 8181, 13121, 7342, 12311, 16617, 6413, 5944, 10283, 14316, 10828, 12045, 15612, 19747, 11362, 9498, 5695, 11699, 19481, 9049, 14260, 12046, 14297, 19137, 15060, 12909, 12628, 19536, 8723, 13281, 11981, 8734, 16126, 9140, 13690, 7662, 19267, 16283, 13723, 12027, 16845, 18474, 18468, 18013, 18465, 18466]
[13, 5596, 14050, 130, 11482, 2689, 50, 15473, 19447, 180, 12854, 12891, 15714, 17980, 5440, 2033, 16056, 18608, 16284, 4307, 13184, 14639, 174, 14643, 13211, 4452, 16096, 3650, 15300, 577, 406, 8135, 7677, 417, 333, 9550, 7483, 6798, 12178, 14059, 5147, 15808, 5242, 14711, 14708, 18874, 18716, 2387, 12667, 12652, 17706, 5582, 7535, 17229, 5377, 9423, 9434, 15426, 1222, 12969, 213, 212, 211, 223, 11729, 6794, 708, 8326, 8366, 8278, 14747, 11145, 8093, 18302, 18284, 5017, 9593, 443, 6654, 10041, 17542, 19177, 7562, 17239, 12419, 11465, 18588, 8599, 18592, 18589, 411, 9747, 9261, 8972, 14627, 13330, 17198, 12554, 10799, 10395, 2650, 12306, 10789, 16838, 13940, 15384, 15284, 9203, 15238, 19477, 19056, 19312, 14119, 9675, 11847, 5024, 5976, 13182, 6663, 15349, 18790, 13812, 8603, 8620, 8540, 17516, 981, 8018, 7713, 18053, 13423, 6757, 14497, 598, 535, 15335, 6918, 9265, 6958, 7008, 5512, 5505, 5488, 4946, 15791, 1701, 1667, 14947, 1680, 503, 8640, 19282, 16074, 15093, 8706, 18184, 3610, 6785, 14183, 3863, 10971, 4004, 9272, 4005, 4081, 8118, 18730, 9179, 11956, 9188, 6082, 6051, 5797, 14354, 11411, 19510, 12163, 5688, 5651, 5630, 10130, 16086, 994, 9970, 1002, 17433, 17807, 17379, 18653, 17251, 16713, 17772, 9402, 18186, 17088, 10550, 9662, 5270, 4430, 5280, 3848, 12831, 12839, 13163, 6485, 649, 10595, 5536, 5523, 19065, 13827, 7843, 8084, 7886, 7709, 5558, 13981, 7497, 18806, 5560, 1163, 11940, 1153, 15780, 11470, 4634, 4577, 5077, 4802, 11815, 13031, 13689, 14216, 17819, 15507, 6146, 16834, 14498, 15203, 6180, 8960, 16940, 15509, 7203, 17770, 16536, 15560, 17306, 19539, 18618, 16634, 18319, 10022, 18973, 15208, 1190, 11731, 1215, 4947, 10855, 11199, 19228, 11196, 19226, 3649, 6258, 1940, 6287, 6320, 6241, 19118, 14196, 16213, 13063, 2356, 14671, 2748, 17572, 6330, 17173, 4223, 1403, 4303, 1420, 12478, 4249, 3136, 3465, 12279, 2996, 14047, 17895, 10196, 5588, 5295, 8535, 18917, 13485, 13146, 8910, 13317, 12772, 17879, 17878, 18736, 17533, 13677, 7289, 17037, 17534, 5937, 10160, 9946, 9643, 16387, 11232, 11238, 15971, 8030, 14294, 5690, 5699, 15313, 16651, 11359, 9039, 12352, 14261, 9049, 18443, 14329, 12572, 12578, 12560, 12326, 7112, 9162, 11475, 9147, 17195, 8811, 13690, 19267, 16845, 14526, 8809, 16283, 18468, 18465, 18472, 8814, 17915]
