[2603, 309, 1096, 2577, 398, 281, 2117, 235, 1329, 1171, 2028, 143, 2697, 1075, 222, 2282, 521, 230, 1192, 374, 217, 2297, 361, 1519, 2123, 2382, 1010, 1474, 1429, 652, 224, 1618, 1081, 84, 1785, 857, 2336, 2672, 492, 2226, 347, 2201, 1583, 2200, 989, 1527, 2189, 2312, 257, 81, 1330, 1195, 423, 2502, 530, 624, 2181, 1275, 2116, 2056, 2390, 1373, 2476, 1753, 1114, 2560, 1717, 1499, 819, 353, 1712, 684, 1589, 1989, 2652, 1632, 867, 631, 2655, 466, 134, 980, 2545, 2218, 409, 685, 18, 2080, 1253, 460, 306, 1552, 1797, 426, 1045, 556, 2326, 2257, 1335, 1244, 1840, 1105, 1269, 2227, 668, 2456, 816, 233, 737, 1028, 646, 1899, 2497, 479, 801, 2062, 1578, 1707, 1227, 676, 1915, 31, 116, 724, 145, 991, 537, 1660, 1076, 850, 1674, 175, 2480, 908, 471, 42, 1495, 551, 1593, 2132]
[920, 402, 1615, 713, 658, 622, 1949, 2348, 2032, 962, 208, 1055, 1403, 2213, 2000, 1821, 374, 2139, 818, 987, 2352, 1967, 2674, 2263, 1246, 1532, 585, 1157, 893, 1320, 368, 2679, 2677, 1534, 1484, 209, 1702, 1793, 1061, 43, 1695, 334, 1631, 1843, 1198, 1468, 2172, 1410, 2472, 863, 895, 35, 81, 32, 10, 2018, 1296, 446, 2364, 1921, 1509, 189, 672, 1378, 2561, 1685, 1668, 2554, 1632, 2556, 2390, 2167, 2581, 848, 1123, 752, 1714, 1744, 889, 9, 1459, 1670, 1248, 1782, 294, 1564, 2096, 834, 1258, 1584, 1800, 887, 139, 2504, 1571, 2087, 2085, 1505, 2107, 958, 1394, 344, 392, 528, 720, 2644, 1113, 1312, 388, 113, 97, 1353, 1409, 1998, 661, 1959, 1911, 1377, 2269, 1707, 779, 850, 1402, 1163, 2190, 1973, 41, 2394, 2135, 1674, 2461, 539, 1916, 1215, 69, 2604, 2608, 92, 2160, 847]
[287, 1662, 2338, 1554, 1654, 894, 2230, 1684, 2566, 1004, 2258, 866, 158, 2667, 2568, 1442, 1462, 1055, 338, 2696, 2672, 984, 1157, 946, 2671, 2695, 66, 29, 2248, 2431, 2337, 1087, 2673, 638, 1322, 2299, 255, 2587, 1255, 1510, 1268, 544, 2136, 711, 1803, 1293, 2384, 525, 624, 1275, 2186, 1515, 794, 2578, 1922, 2199, 2321, 667, 1527, 1172, 933, 1744, 2391, 919, 1345, 762, 389, 221, 2546, 820, 883, 2515, 1729, 1831, 1718, 333, 2492, 2452, 1252, 535, 1783, 829, 581, 2144, 109, 1367, 608, 2505, 887, 1459, 2045, 2107, 1788, 124, 1193, 131, 318, 1251, 2210, 1638, 2527, 793, 70, 2100, 1077, 1879, 2024, 709, 1222, 1022, 349, 1237, 1901, 801, 193, 76, 1377, 1179, 1578, 2284, 190, 1291, 122, 2604, 2192, 2015, 2649, 1900, 1074, 2394, 499, 127, 908, 2622, 1372, 778, 2154, 1359, 2030, 1085]
[1340, 1948, 345, 2310, 1241, 1837, 2176, 1950, 639, 1134, 981, 1086, 218, 1127, 235, 2004, 1514, 1132, 2125, 1548, 652, 488, 2299, 749, 66, 1385, 1890, 2121, 1265, 1240, 949, 55, 1068, 560, 912, 2672, 1153, 2675, 814, 837, 2347, 2098, 1410, 1658, 1275, 753, 964, 260, 60, 851, 61, 2469, 624, 1388, 415, 1376, 279, 751, 1847, 2068, 2658, 439, 1466, 1282, 999, 2390, 489, 1427, 616, 2643, 806, 632, 2642, 1831, 1509, 34, 322, 427, 1383, 1280, 1011, 36, 2331, 589, 834, 1834, 945, 2045, 54, 1045, 459, 1776, 2322, 409, 2252, 542, 660, 2086, 1551, 864, 67, 514, 1998, 2058, 1179, 264, 441, 371, 2031, 191, 750, 1404, 2528, 490, 259, 709, 1313, 2517, 587, 282, 1501, 41, 471, 993, 2159, 69, 1917, 1914, 1660, 307, 2022, 2151, 539, 2467, 1291, 1495, 262, 1362, 1215, 611]
[566, 2129, 1874, 641, 972, 597, 15, 2600, 1290, 967, 291, 2699, 1875, 2177, 2247, 1812, 1469, 1607, 1541, 2361, 808, 2130, 2224, 1178, 271, 2225, 1379, 759, 2265, 199, 585, 2351, 1240, 1649, 984, 1451, 588, 1908, 1968, 2647, 624, 1187, 446, 2116, 1838, 1843, 2203, 1909, 734, 614, 736, 1803, 1174, 496, 651, 2200, 497, 2179, 467, 1536, 1757, 1067, 1033, 1733, 1431, 2167, 1589, 2447, 1030, 1284, 1243, 2440, 72, 2439, 557, 90, 1740, 1736, 1557, 2651, 1640, 426, 1337, 1571, 1638, 1572, 452, 1777, 1180, 1769, 176, 1251, 54, 1505, 18, 1552, 2208, 1797, 2106, 372, 392, 587, 393, 1028, 400, 514, 1543, 479, 1630, 1227, 2272, 668, 1113, 1902, 1998, 573, 676, 1043, 2428, 646, 116, 1085, 123, 1525, 1236, 2396, 939, 2457, 2030, 1976, 778, 950, 1674, 2192, 1660, 1915, 1900, 77, 1402, 2608]
[1462, 1877, 673, 1159, 2042, 1090, 2410, 549, 2063, 229, 2600, 1944, 1940, 1303, 2126, 2543, 1809, 1447, 1948, 2406, 2646, 1985, 429, 2337, 2666, 1068, 884, 814, 361, 2587, 1639, 837, 1087, 1064, 2536, 2323, 1970, 2292, 1129, 2250, 1713, 1391, 2424, 2342, 1695, 485, 149, 2321, 2016, 1110, 1583, 2404, 94, 666, 1410, 2266, 948, 2198, 2156, 461, 1486, 328, 439, 1123, 817, 72, 1358, 206, 1292, 931, 1412, 425, 2334, 2366, 1731, 936, 723, 2557, 1831, 1888, 968, 608, 2326, 1781, 1551, 2620, 131, 887, 1142, 1788, 1771, 1089, 459, 36, 2026, 1197, 303, 1045, 2252, 1009, 1455, 282, 441, 1478, 1043, 483, 647, 890, 1500, 1842, 1902, 370, 1226, 1077, 128, 163, 50, 193, 2062, 2150, 908, 2160, 1660, 2154, 551, 175, 2112, 2396, 2690, 2030, 2158, 1539, 465, 724, 23, 2278, 1698, 1027, 69, 262]
[553, 1101, 2076, 2075, 1940, 1514, 40, 1289, 729, 1817, 510, 51, 486, 332, 2519, 2358, 1303, 1124, 1277, 845, 1143, 1349, 2341, 2290, 857, 1208, 2383, 954, 2226, 2127, 1639, 75, 2637, 2465, 1068, 638, 317, 2123, 688, 1336, 2074, 2246, 2172, 1259, 242, 527, 2198, 260, 666, 2293, 1268, 2059, 2199, 1847, 544, 2384, 794, 2342, 334, 2470, 1727, 1719, 1763, 2392, 1725, 34, 672, 1747, 1757, 1238, 881, 223, 1831, 2530, 1433, 752, 2307, 2507, 2451, 2279, 329, 1490, 1854, 1204, 1335, 1651, 126, 1283, 1551, 741, 864, 1788, 306, 459, 1775, 563, 2087, 508, 945, 773, 2178, 1902, 2269, 1978, 1898, 1960, 2184, 2506, 2100, 2270, 50, 896, 2510, 1842, 458, 1122, 2592, 2102, 2285, 2553, 1476, 2192, 1351, 2622, 1074, 2174, 118, 2454, 499, 600, 2649, 596, 611, 898, 1593, 1504, 2030, 2157, 190, 847]
[1866, 653, 972, 781, 1986, 2243, 681, 1477, 2004, 2129, 1020, 1846, 1239, 2489, 1701, 1055, 321, 775, 2593, 1860, 529, 2526, 2263, 162, 2617, 1050, 488, 2130, 1649, 385, 2335, 356, 1518, 2222, 299, 2248, 2623, 1626, 1425, 705, 659, 98, 1391, 274, 2070, 1468, 525, 1602, 239, 1921, 2200, 2057, 1475, 2073, 2280, 2116, 679, 149, 2089, 651, 1480, 301, 1752, 562, 1513, 501, 2167, 970, 2372, 1712, 9, 657, 957, 1755, 367, 2514, 536, 1721, 806, 1726, 85, 133, 548, 831, 1623, 1854, 1776, 1834, 1193, 399, 406, 2045, 1561, 1505, 1784, 2429, 1788, 18, 2327, 109, 2275, 20, 1276, 973, 1594, 392, 2270, 1897, 671, 1978, 1314, 2407, 1311, 826, 1408, 1903, 249, 1955, 371, 2510, 1592, 2174, 2422, 1851, 2151, 2110, 2480, 2192, 2649, 122, 506, 1482, 2622, 2278, 779, 1485, 56, 69, 495, 2468]
[1874, 2411, 1151, 1213, 377, 192, 1403, 590, 1348, 159, 167, 1124, 179, 2004, 2508, 1453, 592, 571, 2241, 1728, 2259, 2538, 39, 1097, 2226, 523, 1001, 584, 2549, 78, 1081, 1153, 224, 2498, 152, 1012, 2518, 286, 2264, 954, 373, 2364, 771, 2246, 2201, 2408, 2052, 315, 642, 838, 2575, 753, 88, 456, 2133, 901, 1006, 2702, 1008, 1926, 721, 1114, 1282, 2167, 1209, 2313, 111, 999, 1720, 1214, 817, 800, 1566, 1150, 2175, 1358, 883, 557, 244, 71, 1045, 406, 968, 1623, 2328, 1786, 1790, 1781, 1560, 1337, 1142, 829, 1552, 1490, 1735, 2087, 176, 1283, 484, 2086, 735, 37, 1039, 1962, 1276, 1883, 2281, 130, 479, 2060, 1700, 1404, 1394, 2586, 2102, 1222, 20, 259, 1470, 376, 144, 307, 600, 1359, 1476, 1485, 1421, 1362, 2457, 31, 1396, 2690, 1918, 2454, 2423, 2394, 504, 2467, 2455, 1976]
[2216, 4, 1096, 2611, 1511, 2037, 1211, 547, 781, 1597, 185, 2634, 2403, 1943, 1231, 2358, 2613, 546, 287, 1952, 1379, 782, 2292, 1112, 63, 151, 1021, 1429, 38, 1257, 162, 2385, 286, 1266, 963, 49, 66, 255, 2496, 849, 2219, 365, 1535, 544, 880, 324, 753, 186, 52, 323, 815, 614, 2203, 1524, 279, 2198, 2072, 2182, 769, 2059, 1161, 823, 2444, 1715, 2652, 9, 744, 1687, 853, 1833, 1557, 2220, 154, 1433, 1756, 227, 915, 1886, 2451, 933, 1784, 910, 426, 1244, 138, 1551, 2107, 2092, 2080, 1768, 2251, 2487, 2087, 2331, 505, 225, 1775, 1791, 2504, 2082, 1956, 1455, 2517, 1979, 2058, 266, 793, 1962, 252, 393, 612, 1060, 2586, 2166, 904, 1184, 578, 1904, 114, 1829, 2228, 2159, 1476, 106, 2396, 1495, 1504, 2110, 1674, 1372, 2690, 2157, 2394, 2135, 551, 1918, 1076, 1236, 1975, 1592]
[1662, 900, 2624, 510, 1301, 2668, 201, 222, 1541, 607, 1823, 918, 1554, 2531, 1057, 2459, 2412, 923, 165, 345, 2432, 665, 12, 209, 813, 82, 828, 2464, 2661, 538, 2648, 1246, 43, 1774, 560, 2671, 2682, 2383, 2223, 943, 423, 2182, 1925, 1930, 1920, 497, 1913, 475, 1156, 204, 1259, 769, 1118, 1279, 2233, 2268, 863, 440, 734, 1293, 1804, 1513, 1281, 2507, 364, 1155, 1509, 1229, 1378, 1730, 613, 687, 2685, 2616, 1762, 73, 46, 569, 1617, 263, 910, 1783, 452, 1789, 2329, 2208, 139, 2170, 887, 1572, 1767, 1768, 1705, 2251, 124, 685, 2090, 519, 1773, 294, 1959, 935, 2272, 517, 2273, 1553, 393, 1549, 266, 1312, 612, 1661, 2553, 2024, 1974, 1902, 265, 107, 1043, 1269, 1676, 116, 1915, 1476, 447, 712, 127, 2278, 1592, 307, 213, 175, 2190, 145, 23, 2164, 724, 594, 891, 2422]
[298, 1472, 222, 1728, 1393, 2559, 1002, 143, 1100, 1201, 974, 988, 1221, 1684, 722, 2420, 1463, 967, 40, 2659, 2238, 63, 705, 2262, 1461, 872, 1112, 706, 1162, 1157, 1530, 2399, 198, 1109, 862, 2526, 2341, 786, 2336, 1907, 1025, 32, 888, 2267, 771, 1602, 2330, 2198, 1524, 1672, 586, 895, 98, 437, 2136, 2156, 651, 839, 2072, 1079, 1150, 2643, 760, 68, 762, 2441, 2641, 1528, 1726, 1030, 2655, 650, 173, 1831, 1145, 2365, 1627, 355, 2220, 1599, 2145, 85, 1767, 1781, 945, 2584, 133, 887, 2082, 1609, 1776, 306, 1772, 980, 2093, 660, 655, 2143, 1140, 2090, 904, 1961, 119, 163, 2288, 913, 1237, 2269, 1825, 128, 2101, 1549, 935, 2286, 1690, 1824, 259, 671, 925, 755, 611, 175, 1501, 847, 2209, 2165, 939, 1851, 307, 539, 31, 2173, 92, 2228, 991, 2217, 41, 1918, 1914, 2015]
[986, 1014, 2508, 44, 1853, 1662, 1447, 1019, 413, 2367, 2542, 2471, 2206, 1802, 2216, 171, 27, 291, 1574, 2650, 2680, 2587, 1785, 1965, 82, 1050, 2695, 247, 2385, 284, 49, 2393, 2290, 2548, 1518, 857, 2647, 1153, 1401, 2387, 2021, 966, 1910, 95, 2136, 1843, 1637, 591, 1279, 2424, 1535, 1602, 354, 2203, 1695, 1357, 32, 763, 2404, 2072, 1761, 1723, 2392, 1886, 1739, 173, 957, 915, 2612, 1308, 1604, 2390, 742, 2313, 871, 1766, 2523, 111, 358, 2175, 476, 1797, 2145, 131, 1584, 1459, 1773, 1775, 556, 2429, 2327, 831, 1193, 1304, 2331, 1609, 137, 2326, 655, 459, 1181, 1842, 1845, 540, 490, 1827, 2101, 2100, 441, 115, 2537, 1690, 1478, 1956, 379, 647, 2270, 2407, 913, 125, 939, 594, 2110, 830, 123, 1660, 908, 491, 550, 2132, 1170, 1464, 537, 993, 1396, 2397, 181, 1328, 1914, 1370]
[2413, 2508, 2146, 2577, 2650, 2541, 418, 421, 2370, 1573, 160, 1937, 1799, 477, 169, 2338, 899, 1403, 1212, 165, 1097, 2436, 1350, 431, 1406, 2237, 498, 946, 286, 381, 2123, 283, 1051, 1653, 726, 420, 2351, 463, 1322, 934, 415, 437, 738, 572, 1848, 2332, 2051, 195, 2047, 2266, 861, 1923, 1279, 2211, 2183, 2021, 897, 1259, 1232, 274, 170, 425, 2443, 552, 466, 1742, 1710, 2512, 1339, 817, 1154, 154, 609, 244, 1723, 1744, 1733, 985, 999, 1145, 18, 1789, 831, 234, 1772, 2598, 329, 685, 980, 2048, 2085, 1670, 384, 1490, 1258, 2086, 1009, 834, 1505, 2084, 816, 1128, 1313, 191, 1911, 1494, 1512, 628, 2256, 648, 2491, 20, 1826, 1677, 1354, 1029, 2235, 1961, 388, 2150, 596, 2135, 307, 1215, 213, 830, 551, 537, 2457, 2480, 1464, 712, 594, 93, 779, 1288, 190, 499, 772, 26]
[2373, 345, 1469, 1290, 1869, 595, 1576, 790, 407, 518, 1101, 745, 1498, 2687, 1952, 180, 2519, 1708, 812, 232, 1015, 258, 1639, 1046, 2122, 1906, 488, 1703, 1429, 2416, 470, 906, 1265, 804, 1793, 209, 1559, 1380, 317, 1097, 1172, 405, 642, 733, 2200, 711, 1302, 1839, 2295, 1669, 347, 2453, 497, 2055, 901, 2267, 2197, 1259, 2533, 2194, 1550, 2451, 860, 1466, 848, 1606, 1114, 46, 68, 1205, 83, 2507, 742, 2556, 1281, 933, 312, 1601, 615, 2691, 1783, 1459, 1197, 2505, 2318, 318, 308, 581, 1781, 1775, 2327, 2096, 2026, 655, 1767, 1705, 36, 2252, 153, 1772, 612, 1885, 97, 540, 2100, 694, 1415, 822, 750, 1829, 528, 2185, 1880, 379, 2517, 903, 1764, 265, 1032, 107, 2030, 96, 175, 145, 2160, 550, 1328, 2159, 991, 1900, 1076, 92, 600, 1836, 1501, 539, 262, 122, 1163, 2217]
[511, 1434, 916, 2669, 2213, 1701, 2067, 147, 1502, 212, 2283, 944, 2430, 1177, 1576, 197, 1166, 2593, 2529, 411, 2297, 431, 523, 1343, 1178, 1015, 1702, 749, 1533, 1, 245, 2121, 515, 1667, 2401, 761, 1046, 2290, 1350, 2001, 1803, 437, 292, 242, 527, 763, 2533, 2116, 478, 2234, 717, 2189, 496, 734, 1680, 1515, 738, 2575, 61, 1920, 1716, 228, 1694, 1734, 2523, 552, 1384, 609, 493, 2452, 1483, 2627, 797, 59, 1685, 2421, 489, 2596, 296, 1606, 234, 36, 137, 1560, 406, 2257, 2145, 864, 342, 1547, 958, 2048, 1854, 1790, 834, 2144, 1638, 103, 1777, 1367, 1955, 1961, 612, 720, 2592, 941, 668, 896, 1182, 516, 1360, 1077, 2527, 448, 973, 1267, 1313, 474, 1842, 644, 702, 99, 596, 127, 331, 2690, 1975, 1849, 850, 2151, 2159, 2112, 1660, 69, 1359, 1485, 950, 830, 41, 2192]
[1697, 1597, 1858, 785, 2371, 1048, 2253, 1815, 1704, 57, 2601, 1946, 1289, 2028, 2245, 2009, 1692, 2302, 1462, 380, 84, 1795, 1449, 2465, 1261, 782, 2615, 677, 2355, 691, 1196, 369, 1968, 780, 2694, 498, 956, 996, 43, 2043, 815, 1892, 858, 717, 1536, 861, 315, 1507, 2137, 1374, 530, 1930, 769, 725, 274, 880, 2219, 606, 1042, 1843, 704, 357, 534, 1732, 902, 860, 2448, 1209, 1722, 564, 2512, 53, 1492, 2627, 2618, 1726, 2447, 2503, 2561, 2083, 1253, 660, 112, 1248, 1245, 133, 2598, 1088, 2504, 968, 2081, 2532, 945, 1705, 937, 1180, 306, 103, 2322, 1805, 1354, 878, 1267, 191, 1978, 807, 1824, 1028, 816, 578, 1324, 1184, 2103, 634, 129, 2286, 1313, 113, 1594, 1029, 2461, 1291, 2468, 122, 331, 830, 1539, 1027, 2174, 2604, 1236, 2050, 1917, 1464, 1328, 99, 537, 539, 495, 1836]
[1875, 1242, 2039, 200, 1326, 788, 2541, 1871, 2310, 877, 2405, 1116, 784, 226, 2369, 1465, 1570, 1858, 1936, 1473, 1449, 1094, 381, 361, 2379, 1688, 2043, 1796, 152, 1235, 2670, 2236, 691, 1686, 2631, 1081, 2645, 837, 705, 187, 1925, 1083, 2194, 1850, 2268, 81, 79, 1187, 738, 1602, 1801, 1909, 6, 852, 2321, 815, 446, 794, 2052, 1922, 1709, 1706, 2439, 2656, 489, 1154, 1254, 206, 1719, 346, 860, 1887, 2445, 2585, 978, 1249, 1736, 1067, 1384, 1282, 406, 2504, 136, 303, 2488, 2218, 1779, 945, 683, 133, 2326, 1089, 236, 1144, 2093, 958, 452, 2251, 910, 103, 668, 1353, 1183, 925, 739, 1360, 1630, 2628, 2102, 671, 1998, 1269, 1824, 1955, 1436, 1555, 130, 1553, 559, 424, 539, 1399, 908, 1616, 1328, 41, 596, 1919, 2164, 1914, 600, 145, 2022, 2015, 2173, 1539, 213, 87, 42, 2112]
[2500, 338, 1987, 1949, 2703, 197, 1084, 141, 1894, 1239, 1548, 201, 1837, 727, 316, 2570, 2605, 641, 2663, 1679, 162, 2563, 1967, 381, 66, 2354, 715, 362, 1380, 1097, 893, 2249, 714, 654, 515, 2393, 1, 1081, 2498, 677, 373, 1036, 863, 2268, 2295, 2639, 1556, 61, 186, 636, 2200, 149, 1296, 2053, 1352, 738, 2068, 270, 1839, 142, 154, 557, 1148, 1706, 613, 1724, 1568, 536, 905, 757, 1739, 5, 1150, 2313, 1766, 1262, 2546, 341, 1557, 957, 36, 484, 773, 1782, 329, 306, 589, 2085, 234, 2143, 2326, 303, 342, 563, 2088, 1346, 508, 131, 1834, 487, 2374, 419, 349, 2111, 878, 2510, 1470, 1826, 2062, 1375, 1829, 474, 755, 1594, 2184, 1879, 1579, 1898, 634, 1415, 891, 2209, 2397, 1487, 1495, 537, 118, 2461, 1683, 1660, 23, 1372, 2395, 898, 1836, 2622, 93, 122, 465, 779]
[165, 637, 1465, 377, 1603, 2305, 1893, 875, 2539, 1460, 2339, 2243, 338, 618, 2163, 2119, 605, 2509, 1894, 2411, 1965, 498, 522, 2002, 1785, 1260, 2, 2518, 1639, 1406, 782, 523, 2648, 420, 856, 2294, 2120, 1518, 320, 2675, 2051, 2137, 2098, 2342, 1583, 1588, 2074, 1930, 1275, 2203, 146, 2576, 2419, 142, 1374, 1926, 1922, 767, 2267, 2059, 687, 1317, 1216, 1412, 1252, 760, 188, 2561, 501, 1625, 173, 1717, 569, 357, 1804, 322, 5, 526, 1601, 1373, 2487, 124, 452, 2086, 153, 2090, 876, 103, 1244, 2026, 937, 2080, 2318, 2079, 1490, 1783, 131, 980, 126, 1777, 1661, 694, 628, 1182, 2407, 2510, 107, 2031, 2628, 2363, 1269, 1441, 2272, 1314, 676, 2029, 2166, 1959, 2375, 2374, 175, 2190, 1327, 2649, 2423, 1027, 1972, 1647, 1976, 921, 891, 1674, 1504, 2132, 2397, 1683, 1918, 1420, 2174, 213]
[261, 1326, 2508, 622, 1931, 1821, 1937, 226, 2373, 2482, 314, 812, 1473, 2477, 21, 2245, 1191, 2119, 2345, 453, 86, 924, 584, 2474, 1437, 450, 740, 706, 759, 1532, 698, 245, 1449, 849, 2432, 2694, 1081, 983, 856, 2248, 2200, 2578, 2419, 434, 2025, 1302, 1218, 2449, 2054, 965, 74, 373, 1156, 888, 1652, 2332, 2059, 861, 2219, 2021, 2525, 1067, 1712, 1750, 2492, 2448, 1745, 632, 569, 2618, 2619, 817, 1738, 1744, 1145, 1749, 1722, 1596, 355, 2561, 329, 1991, 1009, 1767, 1699, 2106, 548, 2325, 54, 1304, 1780, 1770, 459, 1805, 519, 2429, 1623, 1656, 294, 945, 1269, 1880, 20, 648, 392, 1898, 2102, 1028, 671, 2644, 2271, 2481, 107, 163, 646, 2100, 703, 645, 220, 2150, 41, 1525, 1616, 2134, 414, 122, 1835, 116, 1476, 1333, 539, 123, 1975, 850, 2161, 1163, 1370, 504, 1215, 2228]
[1802, 1657, 254, 1950, 273, 1951, 845, 2104, 1861, 1191, 1242, 597, 1567, 1870, 310, 4, 2187, 1130, 2309, 1607, 362, 1021, 1202, 1984, 996, 2483, 217, 1318, 2646, 2380, 2679, 2432, 652, 1618, 2351, 1255, 1109, 1162, 2496, 1653, 2418, 1110, 146, 2511, 2211, 211, 901, 100, 2021, 679, 880, 2277, 2097, 572, 2019, 2199, 1352, 839, 1198, 365, 1431, 1072, 355, 1292, 552, 296, 2655, 1520, 999, 1562, 312, 223, 1238, 46, 2169, 1378, 389, 1887, 188, 569, 834, 1335, 136, 2026, 1856, 608, 2429, 121, 2090, 876, 1771, 1767, 1623, 2086, 1346, 2318, 2088, 1304, 1656, 2257, 1677, 1885, 1404, 701, 47, 1181, 925, 259, 1478, 1824, 573, 2105, 2031, 1959, 468, 1884, 514, 2506, 516, 1237, 1660, 2458, 1476, 181, 2455, 1916, 1851, 2395, 1420, 1616, 404, 31, 1683, 950, 69, 2397, 2151, 682, 331, 2190]
[1802, 579, 2589, 278, 1319, 457, 235, 386, 2704, 51, 2600, 603, 2577, 1393, 433, 592, 1134, 1554, 2339, 509, 1385, 2238, 780, 2645, 1688, 2153, 1419, 1618, 2666, 275, 2130, 849, 2289, 1230, 2498, 2354, 1087, 1985, 1969, 1559, 186, 1843, 1275, 1468, 2702, 636, 1905, 276, 2098, 1376, 2133, 1526, 525, 32, 734, 2171, 1104, 693, 2312, 1352, 1216, 1308, 1262, 170, 1489, 202, 1145, 391, 83, 46, 1205, 1745, 1209, 501, 2654, 2596, 1292, 534, 626, 631, 968, 1699, 945, 542, 519, 1547, 1564, 399, 2505, 958, 1640, 1620, 2327, 484, 1146, 109, 134, 2168, 2326, 2598, 647, 344, 1879, 2586, 2497, 517, 454, 1494, 1179, 971, 130, 1470, 1309, 1237, 1630, 1882, 844, 393, 1512, 388, 1482, 993, 907, 1674, 2397, 145, 891, 491, 465, 1464, 122, 1836, 594, 2157, 1501, 2112, 537, 190, 611, 69]
